Address:,TCPIP0::192.168.1.2::inst0::INSTR,,Time (s),Minimum(4) (V),Minimum(1) (V)
,,,2022-12-13 14:50:40.323,-0.008715,-0.002053
,,,2022-12-13 14:50:40.823,-0.00905,-0.008078
,,,2022-12-13 14:50:41.324,-0.010054,-0.010421
,,,2022-12-13 14:50:41.823,-0.011058,-0.010421
,,,2022-12-13 14:50:42.323,-0.016748,-0.016111
,,,2022-12-13 14:50:42.824,-0.010389,-0.00607
,,,2022-12-13 14:50:43.323,-0.017083,-0.0054
,,,2022-12-13 14:50:43.823,-0.009384,-0.009417
,,,2022-12-13 14:50:44.323,-0.013736,-0.010086
,,,2022-12-13 14:50:44.833,-0.005702,-0.005735
,,,2022-12-13 14:50:45.324,-0.005033,-0.002053
,,,2022-12-13 14:50:45.824,-0.015744,-0.006404
,,,2022-12-13 14:50:46.323,-0.010389,-0.002053
,,,2022-12-13 14:50:46.823,-0.010054,-0.010756
,,,2022-12-13 14:50:47.324,-0.005033,-0.012095
,,,2022-12-13 14:50:47.825,-0.010054,-0.007408
,,,2022-12-13 14:50:48.323,-0.009719,-0.00607
,,,2022-12-13 14:50:48.823,-0.009384,-0.015442
,,,2022-12-13 14:50:49.323,-0.00905,-0.014438
,,,2022-12-13 14:50:49.824,-0.013401,-0.008078
,,,2022-12-13 14:50:50.323,-0.014405,-0.006404
,,,2022-12-13 14:50:50.823,-0.009384,-0.005735
,,,2022-12-13 14:50:51.324,-0.011393,-0.016446
,,,2022-12-13 14:50:51.823,-0.013736,-0.005735
,,,2022-12-13 14:50:52.323,-0.010054,-0.0054
,,,2022-12-13 14:50:52.823,-0.009719,-0.014772
,,,2022-12-13 14:50:53.323,-0.009719,-0.007743
,,,2022-12-13 14:50:53.823,-0.010389,-0.005735
,,,2022-12-13 14:50:54.323,-0.011393,-0.009752
,,,2022-12-13 14:50:54.823,-0.006037,-0.006404
,,,2022-12-13 14:50:55.323,-0.009384,-0.010086
,,,2022-12-13 14:50:55.823,-0.014071,-0.005735
,,,2022-12-13 14:50:56.323,-0.010723,-0.0054
,,,2022-12-13 14:50:56.822,-0.010054,-0.002053
,,,2022-12-13 14:50:57.324,-0.005033,-0.0054
,,,2022-12-13 14:50:57.823,-0.011728,-0.00607
,,,2022-12-13 14:50:58.324,-0.014071,-0.005735
,,,2022-12-13 14:50:58.823,-0.014071,-0.007408
,,,2022-12-13 14:50:59.323,-0.008715,-0.002053
,,,2022-12-13 14:50:59.823,-0.008715,-0.005735
,,,2022-12-13 14:51:00.322,-0.008715,-0.010421
,,,2022-12-13 14:51:00.823,-0.005033,-0.002053
,,,2022-12-13 14:51:01.323,-0.005033,-0.005735
,,,2022-12-13 14:51:01.824,-0.013401,-0.014772
,,,2022-12-13 14:51:02.324,-0.005033,-0.002722
,,,2022-12-13 14:51:02.822,-0.010723,-0.006404
,,,2022-12-13 14:51:03.322,-0.005368,-0.006404
,,,2022-12-13 14:51:03.822,-0.00838,-0.007074
